Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      20/20          Eigen::DenseStorage<double, -1, -1, -1, 0>::resize(long, long, long) [51]
[71]     0.0    0.00    0.00      20         double* Eigen::internal::conditional_aligned_new_auto<double, true>(unsigned long) [71]
                0.00    0.00      20/20          void* Eigen::internal::conditional_aligned_malloc<true>(unsigned long) [68]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::evaluator(Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&) [77]
[72]     0.0    0.00    0.00      20         Eigen::internal::plainobjectbase_evaluator_data<double, -1>::plainobjectbase_evaluator_data(double const*, long) [72]
-----------------------------------------------
                0.00    0.00      20/20          void Eigen::internal::call_dense_assignment_loop<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >, Eigen::internal::assign_op<double, double> >(Eigen::Matrix<double, -1, -1, 0, -1, -1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&, Eigen::internal::assign_op<double, double> const&) [8]
[73]     0.0    0.00    0.00      20         Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Matrix<double, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >, Eigen::internal::assign_op<double, double>, 0>::generic_dense_assignment_kernel(Eigen::internal::evaluator<Eigen::Matrix<double, -1, -1, 0, -1, -1> >&, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > > const&, Eigen::internal::assign_op<double, double> const&, Eigen::Matrix<double, -1, -1, 0, -1, -1>&) [73]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::Matrix<double, -1, -1, 0, -1, -1>& Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::_set_noalias<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >(Eigen::DenseBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > > const&) [2]
[74]     0.0    0.00    0.00      20         Eigen::internal::assign_op<double, double>::assign_op() [74]
-----------------------------------------------
                0.00    0.00      20/20          void Eigen::internal::call_dense_assignment_loop<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >, Eigen::internal::assign_op<double, double> >(Eigen::Matrix<double, -1, -1, 0, -1, -1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&, Eigen::internal::assign_op<double, double> const&) [8]
[75]     0.0    0.00    0.00      20         Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::evaluator(Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&) [75]
                0.00    0.00      20/20          Eigen::internal::evaluator_base<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::evaluator_base() [61]
                0.00    0.00      20/20          Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >::functor() const [86]
                0.00    0.00      20/40          Eigen::internal::scalar_random_op<double>::scalar_random_op(Eigen::internal::scalar_random_op<double> const&) [38]
-----------------------------------------------
                0.00    0.00      20/20          void Eigen::internal::call_dense_assignment_loop<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >, Eigen::internal::assign_op<double, double> >(Eigen::Matrix<double, -1, -1, 0, -1, -1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&, Eigen::internal::assign_op<double, double> const&) [8]
[76]     0.0    0.00    0.00      20         Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::~evaluator() [76]
                0.00    0.00      20/20          Eigen::internal::evaluator_base<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::~evaluator_base() [62]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::internal::evaluator<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::evaluator(Eigen::Matrix<double, -1, -1, 0, -1, -1> const&) [79]
[77]     0.0    0.00    0.00      20         Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::evaluator(Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&) [77]
                0.00    0.00      20/20          Eigen::internal::evaluator_base<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::evaluator_base() [63]
                0.00    0.00      20/20          Eigen::DenseCoeffsBase<Eigen::Matrix<double, -1, -1, 0, -1, -1>, 3>::outerStride() const [87]
                0.00    0.00      20/20          Eigen::internal::plainobjectbase_evaluator_data<double, -1>::plainobjectbase_evaluator_data(double const*, long) [72]
                0.00    0.00      20/20          Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::data() const [88]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::internal::evaluator<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::~evaluator() [80]
[78]     0.0    0.00    0.00      20         Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::~evaluator() [78]
                0.00    0.00      20/20          Eigen::internal::evaluator_base<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::~evaluator_base() [64]
-----------------------------------------------
                0.00    0.00      20/20          void Eigen::internal::call_dense_assignment_loop<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >, Eigen::internal::assign_op<double, double> >(Eigen::Matrix<double, -1, -1, 0, -1, -1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&, Eigen::internal::assign_op<double, double> const&) [8]
[79]     0.0    0.00    0.00      20         Eigen::internal::evaluator<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::evaluator(Eigen::Matrix<double, -1, -1, 0, -1, -1> const&) [79]
                0.00    0.00      20/20          Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::evaluator(Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&) [77]
-----------------------------------------------
                0.00    0.00      20/20          void Eigen::internal::call_dense_assignment_loop<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >, Eigen::internal::assign_op<double, double> >(Eigen::Matrix<double, -1, -1, 0, -1, -1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&, Eigen::internal::assign_op<double, double> const&) [8]
[80]     0.0    0.00    0.00      20         Eigen::internal::evaluator<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::~evaluator() [80]
                0.00    0.00      20/20          Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::~evaluator() [78]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::MatrixBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::MatrixBase() [49]
[81]     0.0    0.00    0.00      20         Eigen::DenseBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::DenseBase() [81]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::DenseBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::Random(long, long) [83]
[82]     0.0    0.00    0.00      20         Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const Eigen::DenseBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::NullaryExpr<Eigen::internal::scalar_random_op<double> >(long, long, Eigen::internal::scalar_random_op<double> const&) [82]
                0.00    0.00      20/20          Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >::CwiseNullaryOp(long, long, Eigen::internal::scalar_random_op<double> const&) [54]
-----------------------------------------------
                0.00    0.00      20/20          multiply(int) [9]
[83]     0.0    0.00    0.00      20         Eigen::DenseBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::Random(long, long) [83]
                0.00    0.00      20/20          Eigen::internal::scalar_random_op<double>::scalar_random_op() [65]
                0.00    0.00      20/20          Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const Eigen::DenseBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::NullaryExpr<Eigen::internal::scalar_random_op<double> >(long, long, Eigen::internal::scalar_random_op<double> const&) [82]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::MatrixBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::MatrixBase() [50]
[84]     0.0    0.00    0.00      20         Eigen::DenseBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::DenseBase() [84]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::data() const [88]
[85]     0.0    0.00    0.00      20         Eigen::DenseStorage<double, -1, -1, -1, 0>::data() const [85]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::evaluator(Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&) [75]
[86]     0.0    0.00    0.00      20         Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >::functor() const [86]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::evaluator(Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&) [77]
[87]     0.0    0.00    0.00      20         Eigen::DenseCoeffsBase<Eigen::Matrix<double, -1, -1, 0, -1, -1>, 3>::outerStride() const [87]
                0.00    0.00      20/20          Eigen::Matrix<double, -1, -1, 0, -1, -1>::outerStride() const [89]
                0.00    0.00      20/100         Eigen::EigenBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::derived() const [28]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::internal::evaluator<Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > >::evaluator(Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&) [77]
[88]     0.0    0.00    0.00      20         Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::data() const [88]
                0.00    0.00      20/20          Eigen::DenseStorage<double, -1, -1, -1, 0>::data() const [85]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::DenseCoeffsBase<Eigen::Matrix<double, -1, -1, 0, -1, -1>, 3>::outerStride() const [87]
[89]     0.0    0.00    0.00      20         Eigen::Matrix<double, -1, -1, 0, -1, -1>::outerStride() const [89]
                0.00    0.00      20/20          Eigen::DenseBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::innerSize() const [91]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::internal::dense_assignment_loop<Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Matrix<double, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >, Eigen::internal::assign_op<double, double>, 0>, 1, 0>::run(Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Matrix<double, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >, Eigen::internal::assign_op<double, double>, 0>&) [6]
[90]     0.0    0.00    0.00      20         Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Matrix<double, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >, Eigen::internal::assign_op<double, double>, 0>::size() const [90]
                0.00    0.00      20/20          Eigen::EigenBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::size() const [94]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::Matrix<double, -1, -1, 0, -1, -1>::outerStride() const [89]
[91]     0.0    0.00    0.00      20         Eigen::DenseBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::innerSize() const [91]
                0.00    0.00      20/40          Eigen::EigenBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::rows() const [43]
-----------------------------------------------
                0.00    0.00      20/20          void Eigen::internal::call_dense_assignment_loop<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> >, Eigen::internal::assign_op<double, double> >(Eigen::Matrix<double, -1, -1, 0, -1, -1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&, Eigen::internal::assign_op<double, double> const&) [8]
[92]     0.0    0.00    0.00      20         Eigen::EigenBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::const_cast_derived() const [92]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::EigenBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::size() const [94]
[93]     0.0    0.00    0.00      20         Eigen::EigenBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::cols() const [93]
                0.00    0.00      20/100         Eigen::EigenBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::derived() const [28]
                0.00    0.00      20/90          Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::cols() const [30]
-----------------------------------------------
                0.00    0.00      20/20          Eigen::internal::generic_dense_assignment_kernel<Eigen::internal::evaluator<Eigen::Matrix<double, -1, -1, 0, -1, -1> >, Eigen::internal::evaluator<Eigen::CwiseNullaryOp<Eigen::internal::scalar_random_op<double>, Eigen::Matrix<double, -1, -1, 0, -1, -1> > >, Eigen::internal::assign_op<double, double>, 0>::size() const [90]
[94]     0.0    0.00    0.00      20         Eigen::EigenBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::size() const [94]
                0.00    0.00      20/40          Eigen::EigenBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::rows() const [43]
                0.00    0.00      20/20          Eigen::EigenBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::cols() const [93]
-----------------------------------------------
                0.00    0.00      20/20          std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [120]
[95]     0.0    0.00    0.00      20         std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [95]
-----------------------------------------------
                0.00    0.00      10/20          multiply(int) [9]
                0.00    0.00      10/20          std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [117]
[96]     0.0    0.00    0.00      20         std::chrono::duration<double, std::ratio<1l, 1l> >::count() const [96]
-----------------------------------------------
                0.00    0.00       8/18          std::vector<double, std::allocator<double> >::end() [133]
                0.00    0.00      10/18          std::vector<double, std::allocator<double> >::begin() [127]
[97]     0.0    0.00    0.00      18         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [97]
-----------------------------------------------
                0.00    0.00       6/17          __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [136]
                0.00    0.00      11/17          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [100]
[98]     0.0    0.00    0.00      17         __gnu_cxx::new_allocator<double>::max_size() const [98]
-----------------------------------------------
                0.00    0.00       1/13          std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long) [174]
                0.00    0.00       2/13          std::vector<double, std::allocator<double> >::~vector() [154]
                0.00    0.00      10/13          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [142]
[99]     0.0    0.00    0.00      13         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [99]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [101]
[100]    0.0    0.00    0.00      11         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [100]
                0.00    0.00      11/17          __gnu_cxx::new_allocator<double>::max_size() const [98]
-----------------------------------------------
                0.00    0.00       1/11          std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [173]
                0.00    0.00      10/11          std::vector<double, std::allocator<double> >::max_size() const [112]
[101]    0.0    0.00    0.00      11         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [101]
                0.00    0.00      11/11          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [100]
                0.00    0.00      11/11          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [102]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [101]
[102]    0.0    0.00    0.00      11         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [102]
-----------------------------------------------
                0.00    0.00      10/10          Eigen::internal::dense_product_base<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, -1, 0, -1, -1>, 0, 8>::dense_product_base() [106]
[103]    0.0    0.00    0.00      10         Eigen::MatrixBase<Eigen::Product<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, -1, 0, -1, -1>, 0> >::MatrixBase() [103]
                0.00    0.00      10/10          Eigen::DenseBase<Eigen::Product<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, -1, 0, -1, -1>, 0> >::DenseBase() [107]
-----------------------------------------------
                0.00    0.00      10/10          Eigen::Product<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, -1, 0, -1, -1>, 0>::Product(Eigen::Matrix<double, -1, -1, 0, -1, -1> const&, Eigen::Matrix<double, -1, -1, 0, -1, -1> const&) [105]
[104]    0.0    0.00    0.00      10         Eigen::ProductImpl<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, -1, 0, -1, -1>, 0, Eigen::Dense>::ProductImpl() [104]
                0.00    0.00      10/10          Eigen::internal::dense_product_base<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, -1, 0, -1, -1>, 0, 8>::dense_product_base() [106]
-----------------------------------------------
                0.00    0.00      10/10          Eigen::Product<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, -1, 0, -1, -1>, 0> const Eigen::MatrixBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::operator*<Eigen::Matrix<double, -1, -1, 0, -1, -1> >(Eigen::MatrixBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&) const [109]
[105]    0.0    0.00    0.00      10         Eigen::Product<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, -1, 0, -1, -1>, 0>::Product(Eigen::Matrix<double, -1, -1, 0, -1, -1> const&, Eigen::Matrix<double, -1, -1, 0, -1, -1> const&) [105]
                0.00    0.00      10/10          Eigen::ProductImpl<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, -1, 0, -1, -1>, 0, Eigen::Dense>::ProductImpl() [104]
                0.00    0.00      10/110         Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::rows() const [27]
                0.00    0.00      10/90          Eigen::PlainObjectBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::cols() const [30]
-----------------------------------------------
                0.00    0.00      10/10          Eigen::ProductImpl<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, -1, 0, -1, -1>, 0, Eigen::Dense>::ProductImpl() [104]
[106]    0.0    0.00    0.00      10         Eigen::internal::dense_product_base<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, -1, 0, -1, -1>, 0, 8>::dense_product_base() [106]
                0.00    0.00      10/10          Eigen::MatrixBase<Eigen::Product<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, -1, 0, -1, -1>, 0> >::MatrixBase() [103]
-----------------------------------------------
                0.00    0.00      10/10          Eigen::MatrixBase<Eigen::Product<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, -1, 0, -1, -1>, 0> >::MatrixBase() [103]
[107]    0.0    0.00    0.00      10         Eigen::DenseBase<Eigen::Product<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, -1, 0, -1, -1>, 0> >::DenseBase() [107]
-----------------------------------------------
                0.00    0.00      10/10          void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [114]
[108]    0.0    0.00    0.00      10         void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [108]
                0.00    0.00      10/35          double&& std::forward<double>(std::remove_reference<double>::type&) [44]
                0.00    0.00      10/10          operator new(unsigned long, void*) [132]
-----------------------------------------------
                0.00    0.00      10/10          multiply(int) [9]
[109]    0.0    0.00    0.00      10         Eigen::Product<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, -1, 0, -1, -1>, 0> const Eigen::MatrixBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::operator*<Eigen::Matrix<double, -1, -1, 0, -1, -1> >(Eigen::MatrixBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> > const&) const [109]
                0.00    0.00      20/100         Eigen::EigenBase<Eigen::Matrix<double, -1, -1, 0, -1, -1> >::derived() const [28]
                0.00    0.00      10/10          Eigen::Product<Eigen::Matrix<double, -1, -1, 0, -1, -1>, Eigen::Matrix<double, -1, -1, 0, -1, -1>, 0>::Product(Eigen::Matrix<double, -1, -1, 0, -1, -1> const&, Eigen::Matrix<double, -1, -1, 0, -1, -1> const&) [105]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<double, std::allocator<double> >::max_size() const [112]
[110]    0.0    0.00    0.00      10         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [110]
-----------------------------------------------
                0.00    0.00      10/10          std::binder2nd<std::minus<double> >::operator()(double&) const [113]
[111]    0.0    0.00    0.00      10         std::minus<double>::operator()(double const&, double const&) const [111]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [141]
[112]    0.0    0.00    0.00      10         std::vector<double, std::allocator<double> >::max_size() const [112]
                0.00    0.00      10/10          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [110]
                0.00    0.00      10/11          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [101]
-----------------------------------------------
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::transform<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::binder2nd<std::minus<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, std::binder2nd<std::minus<double> >) [186]
[113]    0.0    0.00    0.00      10         std::binder2nd<std::minus<double> >::operator()(double&) const [113]
                0.00    0.00      10/10          std::minus<double>::operator()(double const&, double const&) const [111]
-----------------------------------------------
                0.00    0.00       5/10          void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [123]
                0.00    0.00       5/10          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [142]
[114]    0.0    0.00    0.00      10         void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [114]
                0.00    0.00      10/35          double&& std::forward<double>(std::remove_reference<double>::type&) [44]
                0.00    0.00      10/10          void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [108]
-----------------------------------------------
                0.00    0.00      10/10          std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [117]
[115]    0.0    0.00    0.00      10         std::enable_if<std::chrono::__is_duration<std::chrono::duration<double, std::ratio<1l, 1l> > >::value, std::chrono::duration<double, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<double, std::ratio<1l, 1l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [115]
                0.00    0.00      10/10          std::chrono::duration<double, std::ratio<1l, 1l> > std::chrono::__duration_cast_impl<std::chrono::duration<double, std::ratio<1l, 1l> >, std::ratio<1l, 1000000000l>, double, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [116]
-----------------------------------------------
